time,I_cell,T_stack,P_ano,P_cat,m_dot_Osep,m_dot_Hsep,C1,C2,C3,C4,C5,C6,Fault_class
41.6,39.8566601187431,312.528565452729,108494.217763738,1105005.78223626,0.0169884355274751,0.0100115644725249,0,0,0,0,0,0,0
41.8,39.8676612400842,312.551958828959,108494.216147598,1105005.7838524,0.0169884322951958,0.0100115677048041,0,0,0,0,0,0,0
42,39.875791802224,312.569246474238,108494.214953161,1105005.78504684,0.0169884299063223,0.0100115700936777,0,0,0,0,0,0,0
42.2,39.8818006857662,312.582022006445,108494.214070413,1105005.78592959,0.0169884281408257,0.0100115718591743,0,0,0,0,0,0,0
42.4,39.8862414663476,312.591463100471,108494.21341803,1105005.78658197,0.0169884268360593,0.0100115731639407,0,0,0,0,0,0,0
42.6,39.8895233196613,312.598440052956,108494.212935901,1105005.7870641,0.0169884258718021,0.0100115741281979,0,0,0,0,0,0,0
42.8,39.891948671905,312.603596010079,108494.212579599,1105005.7874204,0.0169884251591973,0.0100115748408027,0,0,0,0,0,0,0
43,39.8937410407174,312.607406255015,108494.212316286,1105005.78768371,0.0169884246325723,0.0100115753674277,0,0,0,0,0,0,0
43.2,39.8950656190456,312.610222020887,108494.212121696,1105005.7878783,0.0169884242433911,0.0100115757566089,0,0,0,0,0,0,0
43.4,39.8960444917527,312.612302868244,108494.211977892,1105005.78802211,0.0169884239557835,0.0100115760442165,0,0,0,0,0,0,0
43.6,39.8967678834899,312.613840611858,108494.21187162,1105005.78812838,0.0169884237432399,0.0100115762567601,0,0,0,0,0,0,0
43.8,39.8973024723985,312.614977002531,108494.211793085,1105005.78820692,0.0169884235861696,0.0100115764138304,0,0,0,0,0,0,0
44,39.8976975347653,312.615816793893,108494.211735047,1105005.78826495,0.0169884234700942,0.0100115765299058,0,0,0,0,0,0,0
44.2,39.8979894863749,312.616437398732,108494.211692157,1105005.78830784,0.0169884233843143,0.0100115766156857,0,0,0,0,0,0,0
44.4,39.8982052388139,312.616896024993,108494.211660461,1105005.78833954,0.016988423320923,0.010011576679077,0,0,0,0,0,0,0
44.6,39.8983646799126,312.617234949277,108494.211637038,1105005.78836296,0.0169884232740767,0.0100115767259233,0,0,0,0,0,0,0
44.8,39.8984825068634,312.617485413938,108494.211619729,1105005.78838027,0.0169884232394574,0.0100115767605426,0,0,0,0,0,0,0
45,39.8985695809343,312.61767050704,108494.211606937,1105005.78839306,0.0169884232138737,0.0100115767861263,0,0,0,0,0,0,0
45.2,39.8986339286225,312.617807290634,108494.211597484,1105005.78840252,0.0169884231949673,0.0100115768050327,0,0,0,0,0,0,0
45.4,39.8986814815178,312.617908373557,108494.211590498,1105005.7884095,0.0169884231809955,0.0100115768190045,0,0,0,0,0,0,0
45.6,39.8987166230685,312.617983073723,108494.211585335,1105005.78841466,0.0169884231706704,0.0100115768293296,0,0,0,0,0,0,0
45.8,39.8987425926429,312.618038277063,108494.21158152,1105005.78841848,0.0169884231630402,0.0100115768369598,0,0,0,0,0,0,0
46,39.8987617841336,312.61807907227,108494.211578701,1105005.7884213,0.0169884231574014,0.0100115768425986,0,0,0,0,0,0,0
46.2,39.8987759666262,312.618109219882,108494.211576617,1105005.78842338,0.0169884231532344,0.0100115768467656,0,0,0,0,0,0,0
46.4,39.8987864474736,312.618131498933,108494.211575077,1105005.78842492,0.0169884231501549,0.0100115768498451,0,0,0,0,0,0,0
46.6,39.8987941928089,312.618147963128,108494.21157394,1105005.78842606,0.0169884231478792,0.0100115768521208,0,0,0,0,0,0,0
46.8,39.8987999166034,312.618160130149,108494.211573099,1105005.7884269,0.0169884231461975,0.0100115768538025,0,0,0,0,0,0,0
47,39.8988041464814,312.618169121564,108494.211572477,1105005.78842752,0.0169884231449547,0.0100115768550453,0,0,0,0,0,0,0
47.2,39.8988072723566,312.61817576621,108494.211572018,1105005.78842798,0.0169884231440363,0.0100115768559637,0,0,0,0,0,0,0
47.4,39.898809582375,312.618180676596,108494.211571679,1105005.78842832,0.0169884231433575,0.0100115768566425,0,0,0,0,0,0,0
47.6,39.898811289476,312.618184305365,108494.211571428,1105005.78842857,0.016988423142856,0.010011576857144,0,0,0,0,0,0,0
47.8,39.8988125510218,312.618186987022,108494.211571243,1105005.78842876,0.0169884231424853,0.0100115768575147,0,0,0,0,0,0,0
48,39.8988134833027,312.618188968763,108494.211571106,1105005.78842889,0.0169884231422114,0.0100115768577886,0,0,0,0,0,0,0
48.2,39.8988141722573,312.618190433268,108494.211571004,1105005.788429,0.016988423142009,0.010011576857991,0,0,0,0,0,0,0
48.4,39.898814681394,312.618191515535,108494.21157093,1105005.78842907,0.0169884231418594,0.0100115768581406,0,0,0,0,0,0,0
48.6,39.8988150576454,312.61819231533,108494.211570874,1105005.78842913,0.0169884231417488,0.0100115768582512,0,0,0,0,0,0,0
48.8,39.8988153356948,312.618192906377,108494.211570834,1105005.78842917,0.0169884231416671,0.0100115768583329,0,0,0,0,0,0,0
49,39.898815541173,312.61819334316,108494.211570803,1105005.7884292,0.0169884231416068,0.0100115768583932,0,0,0,0,0,0,0
49.2,39.8988156930212,312.618193665942,108494.211570781,1105005.78842922,0.0169884231415621,0.0100115768584379,0,0,0,0,0,0,0
49.4,39.8988158052368,312.618193904478,108494.211570765,1105005.78842924,0.0169884231415292,0.0100115768584708,0,0,0,0,0,0,0
49.6,39.898815888164,312.618194080756,108494.211570752,1105005.78842925,0.0169884231415048,0.0100115768584952,0,0,0,0,0,0,0
49.8,39.8988159494471,312.618194211025,108494.211570743,1105005.78842926,0.0169884231414868,0.0100115768585132,0,0,0,0,0,0,0
50,39.8988159947353,312.618194307293,108494.211570737,1105005.78842926,0.0169884231414735,0.0100115768585265,0,0,0,0,0,0,0
50.2,39.8988160282032,312.618194378436,108494.211570732,1105005.78842927,0.0169884231414637,0.0100115768585363,0,0,0,0,0,0,0
50.4,39.8988160529359,312.61819443101,108494.211570728,1105005.78842927,0.0169884231414564,0.0100115768585436,0,0,0,0,0,0,0
50.6,39.8988160712134,312.618194469862,108494.211570726,1105005.78842927,0.016988423141451,0.010011576858549,0,0,0,0,0,0,0
50.8,39.8988160847204,312.618194498574,108494.211570724,1105005.78842928,0.0169884231414471,0.0100115768585529,0,0,0,0,0,0,0
51,39.8988160947021,312.618194519792,108494.211570722,1105005.78842928,0.0169884231414441,0.0100115768585559,0,0,0,0,0,0,0
51.2,39.8988161020785,312.618194535472,108494.211570721,1105005.78842928,0.016988423141442,0.010011576858558,0,0,0,0,0,0,0
51.4,39.8988161075297,312.618194547059,108494.21157072,1105005.78842928,0.0169884231414404,0.0100115768585596,0,0,0,0,0,0,0
51.6,39.8988161115581,312.618194555623,108494.21157072,1105005.78842928,0.0169884231414392,0.0100115768585608,0,0,0,0,0,0,0
51.8,39.8988161145351,312.618194561951,108494.211570719,1105005.78842928,0.0169884231414383,0.0100115768585617,0,0,0,0,0,0,0
52,39.8988161167351,312.618194566627,108494.211570719,1105005.78842928,0.0169884231414377,0.0100115768585623,0,0,0,0,0,0,0
52.2,39.8988161183609,312.618194570083,108494.211570719,1105005.78842928,0.0169884231414372,0.0100115768585628,0,0,0,0,0,0,0
52.4,39.8988161195624,312.618194572637,108494.211570718,1105005.78842928,0.0169884231414368,0.0100115768585632,0,0,0,0,0,0,0
52.6,39.8988161204503,312.618194574525,108494.211570718,1105005.78842928,0.0169884231414366,0.0100115768585634,0,0,0,0,0,0,0
52.8,39.8988161211064,312.618194575919,108494.211570718,1105005.78842928,0.0169884231414364,0.0100115768585636,0,0,0,0,0,0,0
53,39.8988161215913,312.61819457695,108494.211570718,1105005.78842928,0.0169884231414362,0.0100115768585638,0,0,0,0,0,0,0
53.2,39.8988161219497,312.618194577712,108494.211570718,1105005.78842928,0.0169884231414361,0.0100115768585639,0,0,0,0,0,0,0
53.4,39.8988161222144,312.618194578275,108494.211570718,1105005.78842928,0.016988423141436,0.010011576858564,0,0,0,0,0,0,0
53.6,39.8988161224101,312.618194578691,108494.211570718,1105005.78842928,0.016988423141436,0.010011576858564,0,0,0,0,0,0,0
53.8,39.8988161225547,312.618194578998,108494.211570718,1105005.78842928,0.0169884231414359,0.0100115768585641,0,0,0,0,0,0,0
54,39.8988161226616,312.618194579225,108494.211570718,1105005.78842928,0.0169884231414359,0.0100115768585641,0,0,0,0,0,0,0
54.2,39.8988161227406,312.618194579393,108494.211570718,1105005.78842928,0.0169884231414359,0.0100115768585641,0,0,0,0,0,0,0
54.4,39.8988161227989,312.618194579517,108494.211570718,1105005.78842928,0.0169884231414359,0.0100115768585641,0,0,0,0,0,0,0
54.6,39.8988161228421,312.618194579609,108494.211570718,1105005.78842928,0.0169884231414359,0.0100115768585641,0,0,0,0,0,0,0
54.8,39.898816122874,312.618194579677,108494.211570718,1105005.78842928,0.0169884231414359,0.0100115768585641,0,0,0,0,0,0,0
55,39.8988161228975,312.618194579727,108494.211570718,1105005.78842928,0.0169884231414358,0.0100115768585642,0,0,0,0,0,0,0
55.2,39.8988161229149,312.618194579764,108494.211570718,1105005.78842928,0.0169884231414358,0.0100115768585642,0,0,0,0,0,0,0
55.4,39.8988161229278,312.618194579791,108494.211570718,1105005.78842928,0.0169884231414358,0.0100115768585642,0,0,0,0,0,0,0
55.6,39.8988161229373,312.618194579811,108494.211570718,1105005.78842928,0.0169884231414358,0.0100115768585642,0,0,0,0,0,0,0
55.8,39.8988161229443,312.618194579826,108494.211570718,1105005.78842928,0.0169884231414358,0.0100115768585642,0,0,0,0,0,0,0
56,39.8988161229495,312.618194579837,108494.211570718,1105005.78842928,0.0169884231414358,0.0100115768585642,0,0,0,0,0,0,0
56.2,39.8988161229533,312.618194579845,108494.211570718,1105005.78842928,0.0169884231414358,0.0100115768585642,0,0,0,0,0,0,0
56.4,39.8988161229562,312.618194579851,108494.211570718,1105005.78842928,0.0169884231414358,0.0100115768585642,0,0,0,0,0,0,0
56.6,39.8988161229583,312.618194579856,108494.211570718,1105005.78842928,0.0169884231414358,0.0100115768585642,0,0,0,0,0,0,0
56.8,39.8988161229599,312.618194579859,108494.211570718,1105005.78842928,0.0169884231414358,0.0100115768585642,0,0,0,0,0,0,0
57,39.898816122961,312.618194579862,108494.211570718,1105005.78842928,0.0169884231414358,0.0100115768585642,0,0,0,0,0,0,0
57.2,39.8988161229618,312.618194579863,108494.211570718,1105005.78842928,0.0169884231414358,0.0100115768585642,0,0,0,0,0,0,0
57.4,39.8988161229625,312.618194579865,108494.211570718,1105005.78842928,0.0169884231414358,0.0100115768585642,0,0,0,0,0,0,0
57.6,39.8988161229629,312.618194579866,108494.211570718,1105005.78842928,0.0169884231414358,0.0100115768585642,0,0,0,0,0,0,0
57.8,39.8988161229633,312.618194579866,108494.211570718,1105005.78842928,0.0169884231414358,0.0100115768585642,0,0,0,0,0,0,0
58,39.8988161229635,312.618194579867,108494.211570718,1105005.78842928,0.0169884231414358,0.0100115768585642,0,0,0,0,0,0,0
58.2,39.8988161229637,312.618194579867,108494.211570718,1105005.78842928,0.0169884231414358,0.0100115768585642,0,0,0,0,0,0,0
58.4,39.8988161229638,312.618194579868,108494.211570718,1105005.78842928,0.0169884231414358,0.0100115768585642,0,0,0,0,0,0,0
58.6,39.8988161229639,312.618194579868,108494.211570718,1105005.78842928,0.0169884231414358,0.0100115768585642,0,0,0,0,0,0,0
58.8,39.898816122964,312.618194579868,108494.211570718,1105005.78842928,0.0169884231414358,0.0100115768585642,0,0,0,0,0,0,0
59,39.8988161229641,312.618194579868,108494.211570718,1105005.78842928,0.0169884231414358,0.0100115768585642,0,0,0,0,0,0,0
59.2,39.8988161229641,312.618194579868,108494.211570718,1105005.78842928,0.0169884231414358,0.0100115768585642,0,0,0,0,0,0,0
59.4,39.8988161229642,312.618194579868,108494.211570718,1105005.78842928,0.0169884231414358,0.0100115768585642,0,0,0,0,0,0,0
59.6,39.8988161229642,312.618194579868,108494.211570718,1105005.78842928,0.0169884231414358,0.0100115768585642,0,0,0,0,0,0,0
59.8,39.8988161229642,312.618194579868,108494.211570718,1105005.78842928,0.0169884231414358,0.0100115768585642,0,0,0,0,0,0,0
60,39.9125857556375,312.618194579868,108494.209644396,1105005.7903556,0.0169884192887925,0.0100115807112075,0,0,0,0,0,0,0
60.2,39.9126878507878,312.618411521026,108494.209558768,1105005.79044123,0.0169884191175365,0.0100115808824635,0,0,0,0,0,0,0
60.4,39.9127632992491,312.61857184081,108494.209547684,1105005.79045232,0.0169884190953686,0.0100115809046314,0,0,0,0,0,0,0
60.6,39.912819055791,312.618690317328,108494.209539493,1105005.79046051,0.0169884190789865,0.0100115809210135,0,0,0,0,0,0,0
60.8,39.9128602599638,312.618777871622,108494.20953344,1105005.79046656,0.0169884190668801,0.0100115809331199,0,0,0,0,0,0,0
61,39.9128907099093,312.618842574353,108494.209528967,1105005.79047103,0.0169884190579334,0.0100115809420666,0,0,0,0,0,0,0
61.2,39.9129132124626,312.618890389752,108494.209525661,1105005.79047434,0.0169884190513218,0.0100115809486782,0,0,0,0,0,0,0
61.4,39.9129298418806,312.61892572539,108494.209523218,1105005.79047678,0.0169884190464358,0.0100115809535642,0,0,0,0,0,0,0
61.6,39.9129421310429,312.618951838472,108494.209521413,1105005.79047859,0.0169884190428251,0.0100115809571749,0,0,0,0,0,0,0
61.8,39.9129512127501,312.618971136071,108494.209520078,1105005.79047992,0.0169884190401567,0.0100115809598433,0,0,0,0,0,0,0
62,39.9129579241434,312.618985397021,108494.209519092,1105005.79048091,0.0169884190381848,0.0100115809618152,0,0,0,0,0,0,0
62.2,39.9129628838718,312.618995935881,108494.209518364,1105005.79048164,0.0169884190367276,0.0100115809632724,0,0,0,0,0,0,0
62.4,39.9129665491174,312.619003724111,108494.209517825,1105005.79048217,0.0169884190356507,0.0100115809643493,0,0,0,0,0,0,0
62.6,39.9129692577385,312.619009479623,108494.209517427,1105005.79048257,0.0169884190348548,0.0100115809651452,0,0,0,0,0,0,0
62.8,39.9129712594129,312.619013732953,108494.209517133,1105005.79048287,0.0169884190342667,0.0100115809657333,0,0,0,0,0,0,0
63,39.9129727386528,312.61901687617,108494.209516916,1105005.79048308,0.0169884190338321,0.0100115809661679,0,0,0,0,0,0,0
63.2,39.912973831813,312.619019199011,108494.209516755,1105005.79048324,0.0169884190335109,0.0100115809664891,0,0,0,0,0,0,0
63.4,39.9129746396597,312.619020915593,108494.209516637,1105005.79048336,0.0169884190332735,0.0100115809667265,0,0,0,0,0,0,0
63.6,39.9129752366594,312.61902218415,108494.209516549,1105005.79048345,0.0169884190330981,0.0100115809669019,0,0,0,0,0,0,0
63.8,39.9129756778429,312.619023121615,108494.209516484,1105005.79048352,0.0169884190329685,0.0100115809670315,0,0,0,0,0,0,0
64,39.9129760038782,312.619023814402,108494.209516436,1105005.79048356,0.0169884190328727,0.0100115809671273,0,0,0,0,0,0,0
64.2,39.9129762448185,312.619024326373,108494.209516401,1105005.7904836,0.0169884190328019,0.0100115809671981,0,0,0,0,0,0,0
64.4,39.9129764228738,312.61902470472,108494.209516375,1105005.79048363,0.0169884190327496,0.0100115809672504,0,0,0,0,0,0,0
64.6,39.9129765544569,312.619024984319,108494.209516355,1105005.79048364,0.016988419032711,0.010011580967289,0,0,0,0,0,0,0
64.8,39.9129766516969,312.619025190943,108494.209516341,1105005.79048366,0.0169884190326824,0.0100115809673176,0,0,0,0,0,0,0
65,39.9129767235574,312.619025343639,108494.209516331,1105005.79048367,0.0169884190326613,0.0100115809673387,0,0,0,0,0,0,0
65.2,39.9129767766624,312.619025456481,108494.209516323,1105005.79048368,0.0169884190326457,0.0100115809673543,0,0,0,0,0,0,0
65.4,39.9129768159071,312.619025539871,108494.209516317,1105005.79048368,0.0169884190326341,0.0100115809673659,0,0,0,0,0,0,0
65.6,39.912976844909,312.619025601497,108494.209516313,1105005.79048369,0.0169884190326256,0.0100115809673744,0,0,0,0,0,0,0
65.8,39.9129768663414,312.619025647038,108494.20951631,1105005.79048369,0.0169884190326193,0.0100115809673807,0,0,0,0,0,0,0
66,39.9129768821799,312.619025680694,108494.209516307,1105005.79048369,0.0169884190326147,0.0100115809673853,0,0,0,0,0,0,0
66.2,39.9129768938847,312.619025705565,108494.209516306,1105005.79048369,0.0169884190326112,0.0100115809673888,0,0,0,0,0,0,0
66.4,39.9129769025345,312.619025723945,108494.209516304,1105005.7904837,0.0169884190326087,0.0100115809673913,0,0,0,0,0,0,0
66.6,39.9129769089267,312.619025737527,108494.209516303,1105005.7904837,0.0169884190326068,0.0100115809673932,0,0,0,0,0,0,0
66.8,39.9129769136506,312.619025747565,108494.209516303,1105005.7904837,0.0169884190326054,0.0100115809673946,0,0,0,0,0,0,0
67,39.9129769171415,312.619025754983,108494.209516302,1105005.7904837,0.0169884190326044,0.0100115809673956,0,0,0,0,0,0,0
67.2,39.9129769197213,312.619025760465,108494.209516302,1105005.7904837,0.0169884190326036,0.0100115809673964,0,0,0,0,0,0,0
67.4,39.9129769216278,312.619025764516,108494.209516302,1105005.7904837,0.0169884190326031,0.0100115809673969,0,0,0,0,0,0,0
67.6,39.9129769230367,312.619025767509,108494.209516301,1105005.7904837,0.0169884190326027,0.0100115809673973,0,0,0,0,0,0,0
67.8,39.9129769240779,312.619025769722,108494.209516301,1105005.7904837,0.0169884190326024,0.0100115809673976,0,0,0,0,0,0,0
68,39.9129769248473,312.619025771357,108494.209516301,1105005.7904837,0.0169884190326021,0.0100115809673979,0,0,0,0,0,0,0
68.2,39.9129769254159,312.619025772565,108494.209516301,1105005.7904837,0.016988419032602,0.010011580967398,0,0,0,0,0,0,0
68.4,39.9129769258361,312.619025773458,108494.209516301,1105005.7904837,0.0169884190326018,0.0100115809673982,0,0,0,0,0,0,0
68.6,39.9129769261466,312.619025774118,108494.209516301,1105005.7904837,0.0169884190326017,0.0100115809673983,0,0,0,0,0,0,0
68.8,39.9129769263761,312.619025774605,108494.209516301,1105005.7904837,0.0169884190326017,0.0100115809673983,0,0,0,0,0,0,0
69,39.9129769265457,312.619025774966,108494.209516301,1105005.7904837,0.0169884190326016,0.0100115809673984,0,0,0,0,0,0,0
69.2,39.912976926671,312.619025775232,108494.209516301,1105005.7904837,0.0169884190326016,0.0100115809673984,0,0,0,0,0,0,0
69.4,39.9129769267636,312.619025775429,108494.209516301,1105005.7904837,0.0169884190326016,0.0100115809673984,0,0,0,0,0,0,0
69.6,39.9129769268321,312.619025775574,108494.209516301,1105005.7904837,0.0169884190326015,0.0100115809673985,0,0,0,0,0,0,0
69.8,39.9129769268827,312.619025775682,108494.209516301,1105005.7904837,0.0169884190326015,0.0100115809673985,0,0,0,0,0,0,0
70,39.9129769269201,312.619025775761,108494.209516301,1105005.7904837,0.0169884190326015,0.0100115809673985,0,0,0,0,0,0,0
70.2,39.9129769269477,312.61902577582,108494.209516301,1105005.7904837,0.0169884190326015,0.0100115809673985,0,0,0,0,0,0,0
70.4,39.9129769269681,312.619025775863,108494.209516301,1105005.7904837,0.0169884190326015,0.0100115809673985,0,0,0,0,0,0,0
70.6,39.9129769269832,312.619025775895,108494.209516301,1105005.7904837,0.0169884190326015,0.0100115809673985,0,0,0,0,0,0,0
70.8,39.9129769269943,312.619025775919,108494.209516301,1105005.7904837,0.0169884190326015,0.0100115809673985,0,0,0,0,0,0,0
71,39.9129769270026,312.619025775937,108494.209516301,1105005.7904837,0.0169884190326015,0.0100115809673985,0,0,0,0,0,0,0
71.2,39.9129769270087,312.619025775949,108494.209516301,1105005.7904837,0.0169884190326015,0.0100115809673985,0,0,0,0,0,1,0
71.4,39.9129769270131,312.619025775959,108494.209516301,1105005.7904837,0.0169884190326015,0.0100115809673985,0,0,0,0,0,1,0
71.6,39.9129769270165,312.619025775966,108494.209516301,1105005.7904837,0.0169884190326015,0.0100115809673985,0,0,0,0,0,1,0
71.8,39.9129769270189,312.619025775971,108494.209516301,1105005.7904837,0.0169884190326015,0.0100115809673985,0,0,0,0,0,0,0
72,39.9129769270208,312.619025775975,108494.209516301,1105005.7904837,0.0169884190326015,0.0100115809673985,0,0,0,0,0,0,0
72.2,39.9129769270221,312.619025775978,108494.209516301,1105005.7904837,0.0169884190326015,0.0100115809673985,0,0,0,0,0,0,0
72.4,39.9129769270231,312.61902577598,108494.209516301,1105005.7904837,0.0169884190326015,0.0100115809673985,0,0,0,0,0,0,0
