time,ARR1,ARR2,ARR3,ARR4,ARR5,ARR6,C1,C2,C3,C4,C5,C6,Fault_class
33.8,0.00215719601940447,1.31710032335527e-08,-1.58687014887861e-08,-5.00344601622816e-06,-5.00344601636458e-06,-0.376474677362871,0,0,0,0,0,0,0
34,0.0014775569248867,-9.60465616560355e-08,-1.16237189968873e-07,-3.42282723891616e-06,-3.42282723907448e-06,-0.402272317537991,0,0,0,0,0,0,0
34.2,0.00287098019350834,2.18459258949513e-07,1.81914440745985e-07,-6.40392297882042e-06,-6.40392297899006e-06,-0.0483620719295054,0,0,0,0,0,0,0
34.4,0.0112001934371545,1.29219262331297e-06,1.15314374472006e-06,-2.46113672613723e-05,-2.46113672615494e-05,1.36479816310717,0,0,0,0,0,0,0
34.6,-0.0169283105219327,-4.19940915094329e-06,-4.00057497261243e-06,3.64439362128683e-05,3.64439362126875e-05,-3.67887969710509,0,0,0,0,0,0,0
34.8,-0.027859006299611,-1.7741671360388e-06,-1.42920868257186e-06,6.02955778500092e-05,6.02955778498264e-05,-3.93183113203764,0,0,0,0,0,0,0
35,-0.0368416356514883,-1.5433835321842e-06,-1.08401000935923e-06,7.98585803641278e-05,7.98585803639446e-05,-5.13457904349212,0,0,0,0,0,0,0
35.2,-0.0205753746904669,2.24020996210284e-06,2.50588928952747e-06,4.4520154611013e-05,4.45201546108296e-05,-2.33318073245934,0,0,0,0,0,1,0
35.4,-0.0139490193824861,8.73536385535607e-07,1.05167667923128e-06,3.01854356468805e-05,3.01854356466969e-05,-2.50639524667213,0,0,0,0,0,1,0
35.6,-0.00954874297594037,5.78214404691542e-07,7.00121249592534e-07,2.06672255944064e-05,2.06672255942222e-05,-2.28738211621365,0,0,0,0,0,1,0
35.8,-0.00572186395413739,5.20372278689988e-07,5.93880513141076e-07,1.23707409515006e-05,1.23707409513154e-05,-1.93706123824984,0,0,0,0,0,0,0
36,0.00811081451391987,2.0814678379102e-06,1.98387208301539e-06,-1.789889845962e-05,-1.78988984598059e-05,0.220107211044515,0,0,0,0,0,0,0
36.2,0.00140837586978858,-9.75443633464934e-07,-9.97124795148972e-07,-3.21158172622823e-06,-3.21158172641415e-06,-1.55284372133285,0,0,0,0,0,0,0
36.4,-0.0166130537308639,-2.73154678051963e-06,-2.53092049179265e-06,3.59716083254565e-05,3.59716083252707e-05,-3.98898720928728,0,0,0,0,0,0,0
36.6,-0.0224394069698427,-9.95252508293527e-07,-7.15236916102299e-07,4.87075416299254e-05,4.87075416297397e-05,-3.95026219483,0,0,0,0,0,1,0
36.8,-0.0273626397213519,-8.92778218814706e-07,-5.50008589176182e-07,5.94502193087085e-05,5.94502193085222e-05,-4.63897905339039,0,0,0,0,0,1,0
37,-0.0327666596001725,-9.94812261560653e-07,-5.84032767642987e-07,7.12059569958896e-05,7.12059569957029e-05,-5.52292719738746,0,0,0,0,0,1,0
37.2,-0.0211670662224543,1.5572831273294e-06,1.82939147768272e-06,4.59895123466474e-05,4.59895123464611e-05,-3.57914256484102,0,0,0,0,0,1,0
37.4,-0.0310143324010727,-1.62918223069154e-06,-1.2426439490514e-06,6.73725072754794e-05,6.73725072752933e-05,-6.13167040402004,0,0,0,0,0,1,0
37.6,-0.0237332352823076,9.08930832354864e-07,1.21154988632155e-06,5.15838677074629e-05,5.15838677072764e-05,-4.5497378491081,0,0,0,0,0,1,0
37.8,-0.00152558892620878,3.24745984562843e-06,3.27504314938051e-06,3.01872492517497e-06,3.01872492498876e-06,-1.40245186704815,0,0,0,0,0,0,0
38,-0.0144455231239666,-1.98075452305001e-06,-1.80548105148172e-06,3.12102139018371e-05,3.12102139016505e-05,-4.81571847806349,0,0,0,0,0,1,0
38.2,-0.0138102443516334,-4.56238479945071e-10,1.73452067201996e-07,2.99221244784537e-05,2.99221244782669e-05,-3.85966995629967,0,0,0,0,0,1,0
38.4,-0.0199606727611561,-1.02621137989457e-06,-7.77420760782452e-07,4.33515782487691e-05,4.33515782485833e-05,-4.92476511695085,0,0,0,0,0,1,0
38.6,-0.0256818551637027,-9.97836655786769e-07,-6.76500594367236e-07,5.58183303038845e-05,5.58183303036987e-05,-5.57077708606194,0,0,0,0,0,1,0
38.8,-0.00217836420436299,3.43359914732699e-06,3.46988185084534e-06,4.41650793190596e-06,4.41650793172024e-06,-1.38183830933496,0,0,0,0,0,1,0
39,-0.00865847082616322,-1.00804681402815e-06,-9.02800871316875e-07,1.8644265396145e-05,1.86442653959593e-05,-3.81410894982829,0,0,0,0,0,1,0
39.2,-0.0190789184358596,-1.64335099856947e-06,-1.40801935851088e-06,4.13641073318328e-05,4.13641073316465e-05,-5.03977323290459,0,0,0,0,0,1,0
39.4,-0.0253106831270582,-1.07122231453039e-06,-7.55087736930495e-07,5.49624159078419e-05,5.49624159076565e-05,-5.48352301890811,0,0,0,0,0,1,0
39.6,-0.0252694761723131,-1.57012651451733e-07,1.61743130576127e-07,5.49271937863266e-05,5.49271937861411e-05,-5.24574469998863,0,0,0,0,0,1,0
39.8,-0.0149907213822439,1.40507614148437e-06,1.59867189315851e-06,3.25619373355403e-05,3.25619373353542e-05,-3.67648248142184,0,0,0,0,0,1,0
40,-0.0194296877040291,-7.72314495657474e-07,-5.2912871914985e-07,4.22522012721792e-05,4.22522012719927e-05,-5.08020196335022,0,0,0,0,0,0,0
40.2,-0.0024577430626963,2.0206488898321e-06,3.31550160038361e-06,2.52038195942941e-06,2.52038195926371e-06,-2.96811193680906,0,0,0,0,0,1,0
40.4,-0.00422187875457075,-8.60865703519618e-07,1.28355485567611e-07,7.97449418522725e-06,7.97449418510489e-06,-3.39811289058568,0,0,0,0,0,0,0
40.6,-9.22608190672613e-05,2.96708153111467e-07,9.58028820863534e-07,-1.36800520151982e-06,-1.36800520160553e-06,-1.73836240535863,0,0,0,0,0,0,0
40.8,-0.0119001072193032,-2.28985701360507e-06,-1.66038450768534e-06,2.80446364892805e-05,2.80446364892185e-05,-3.52328945082891,0,0,0,0,0,0,0
41,-0.0129689667179316,-4.59857266862823e-07,5.55308026588123e-08,3.10551636536982e-05,3.10551636536553e-05,-2.57838084994077,0,0,0,0,0,0,0
41.2,-0.00578778978291249,1.00728979350303e-06,1.329182605919e-06,1.36582968540298e-05,1.3658296854052e-05,-1.06672945527559,0,0,0,0,0,0,0
41.4,-0.0119496423319659,-1.19724774969728e-06,-8.61675975925707e-07,2.89885963771691e-05,2.89885963771444e-05,-2.53963977030629,0,0,0,0,0,0,0
41.6,-0.0156386512407916,-7.88981741941096e-07,-4.47326824008004e-07,3.81938818175302e-05,3.81938818175349e-05,-2.73679020798292,0,0,0,0,0,0,0
41.8,-0.0116096976685574,5.31978040761526e-07,7.8605632734233e-07,2.83800837304194e-05,2.83800837304649e-05,-1.81730507563204,0,0,0,0,0,0,0
42,-0.00839821098477427,4.34492961189147e-07,6.18042970837529e-07,2.05431294301424e-05,2.05431294301653e-05,-1.57181227657899,0,0,0,0,0,0,0
42.2,-0.0181802929332965,-1.76669191905845e-06,-1.46760911945805e-06,4.46250335417544e-05,4.46250335417681e-05,-3.57979096833329,0,0,0,0,0,0,0
42.4,-0.0104781779059283,1.17847035059059e-06,1.3640095882117e-06,2.56942792961224e-05,2.56942792961555e-05,-1.62570195063892,0,0,0,0,0,0,0
42.6,0.00512000110213532,2.61075622979811e-06,2.56757478704835e-06,-1.28624504429181e-05,-1.28624504429058e-05,0.615579299098728,0,0,0,0,0,0,0
42.8,0.019206424516359,2.46918010613954e-06,2.21628787817193e-06,-4.77494289293271e-05,-4.77494289293027e-05,2.25098135319892,0,0,0,0,0,0,0
43,-0.00293663702248681,-3.68634818625052e-06,-3.64565797645057e-06,6.84309888296452e-06,6.84309888296086e-06,-2.41049215009748,0,0,0,0,0,0,0
43.2,0.0126251907349533,2.6650236798041e-06,2.49851139474356e-06,-3.16034634816464e-05,-3.16034634816356e-05,2.10640624890126,0,0,0,0,0,0,0
43.4,0.0238263331984847,2.02542719750102e-06,1.69355389531544e-06,-5.92941901761291e-05,-5.92941901761282e-05,3.26257145446613,0,0,0,0,0,0,0
43.6,0.0197781854458637,-5.39424112962159e-07,-8.22074767823918e-07,-4.91567647783813e-05,-4.91567647783494e-05,2.0953892471545,0,0,0,0,0,0,0
43.8,0.00515446754430594,-2.38889410352466e-06,-2.46834461136287e-06,-1.29908186871123e-05,-1.29908186871263e-05,0.042097049509553,0,0,0,0,0,0,0
44,0.00946205019109718,7.76277299597446e-07,6.44207554687337e-07,-2.35674408543752e-05,-2.35674408543599e-05,1.95911124138309,0,0,0,0,0,0,0
44.2,0.00775988122141583,-2.3111603644951e-07,-3.4216747218679e-07,-1.92988961734193e-05,-1.92988961734141e-05,1.42614672584873,0,0,0,0,0,0,0
44.4,-0.0061851374796821,-2.34981848026987e-06,-2.26807045309911e-06,1.50849033575855e-05,1.50849033576033e-05,-0.917920495036017,0,0,0,0,0,0,0
44.6,-0.00785913697999792,-3.37029126900094e-07,-2.25092400657677e-07,1.92703383497085e-05,1.92703383497546e-05,-0.359239659728511,0,0,0,0,0,0,0
44.8,-0.00916205737751657,-2.8368425686534e-07,-1.52949153358721e-07,2.25214160301969e-05,2.25214160301973e-05,-0.658935484584883,0,0,0,0,0,0,0
45,0.000498364677316105,1.60296517650406e-06,1.60070057416772e-06,-1.33238437850916e-06,-1.33238437852489e-06,1.01486838664117,0,0,0,0,0,0,0
45.2,0.00137632348735088,1.5303518125107e-07,1.33738495214077e-07,-3.4676389825145e-06,-3.46763898251102e-06,0.436990302244466,0,0,0,0,0,0,0
45.4,-0.00784853187385007,-1.5811044762099e-06,-1.47366728229669e-06,1.9277529049209e-05,1.92775290492287e-05,-1.3040473854435,0,0,0,0,0,0,0
45.6,0.005619957211683,2.27418613333414e-06,2.19984944387033e-06,-1.40351695874603e-05,-1.40351695874397e-05,1.70389785871797,0,0,0,0,0,0,0
45.8,0.0148740746663021,1.64192790425413e-06,1.43253312229815e-06,-3.6926939642309e-05,-3.6926939642301e-05,2.47997853850359,0,0,0,0,0,0,0
46,0.0108552807054446,-5.91596646021707e-07,-7.4988265448769e-07,-2.69385756958722e-05,-2.69385756958771e-05,1.2796189303313,0,0,0,0,0,0,0
46.2,0.0126635526020853,3.88913018661835e-07,2.07805024895131e-07,-3.13816088416037e-05,-3.13816088416155e-05,2.05542727739354,0,0,0,0,0,0,0
46.4,0.0117383181185153,-7.07960258704339e-08,-2.39901189850631e-07,-2.90682247558128e-05,-2.90682247557946e-05,1.90926122266508,0,0,0,0,0,0,0
46.6,0.00878447241018867,-4.27751283183003e-07,-5.55428243044152e-07,-2.17476832279375e-05,-2.17476832279526e-05,1.56629364388696,0,0,0,0,0,0,0
46.8,-0.0105723665936563,-3.26773738199131e-06,-3.12745002765588e-06,2.58694953120874e-05,2.58694953121085e-05,-1.65528908037301,0,0,0,0,0,0,0
47,0.00390615189808667,2.42665660397398e-06,2.37667103019816e-06,-9.89504056839507e-06,-9.89504056837591e-06,2.17779971744011,0,0,0,0,0,0,0
47.2,-0.00707205884349451,-1.86847113641361e-06,-1.77410553241075e-06,1.72267953497696e-05,1.72267953497586e-05,-0.904821833394306,0,0,0,0,0,0,0
47.4,-0.00741926302307865,-1.15049007170514e-07,-9.8624637258994e-09,1.81568590734166e-05,1.81568590734049e-05,-0.330820881484728,0,0,0,0,0,0,0
47.6,0.00162079745150914,1.50730393752175e-06,1.48788374374245e-06,-4.14465884358726e-06,-4.14465884362959e-06,1.18005985584759,0,0,0,0,0,0,0
47.8,0.012607887905113,1.91348727145212e-06,1.73732929097984e-06,-3.13278472246818e-05,-3.13278472247088e-05,2.51797973566622,0,0,0,0,0,0,0
48,-0.00533683356394875,-3.00337863797358e-06,-2.93763679483637e-06,1.29076652762213e-05,1.29076652762509e-05,-1.38980303942579,0,0,0,0,0,0,0
48.2,-0.00745798139095446,-4.09309504109202e-07,-3.04653416103013e-07,1.82236783461085e-05,1.82236783461126e-05,-0.577223740579664,0,0,0,0,0,0,0
48.4,-0.0186888732941691,-1.9875655343201e-06,-1.72703780773424e-06,4.58818092539055e-05,4.58818092538803e-05,-2.61259286028547,0,0,0,0,0,0,0
48.6,-0.000749245125356547,2.96668303711121e-06,2.98496379815909e-06,1.56713763667772e-06,1.567137636639e-06,1.17930708887439,0,0,0,0,0,0,0
48.8,-0.00262139411728244,-3.34220219831716e-07,-2.98751308899007e-07,6.28010636640542e-06,6.28010636636588e-06,-0.51409228006727,0,0,0,0,0,0,0
49,-0.00807675776827034,-9.62919834880855e-07,-8.50900766586843e-07,1.97854212065023e-05,1.97854212065152e-05,-1.40153468068412,0,0,0,0,0,0,0
49.2,-0.0260199125741384,-3.13852000828992e-06,-2.77721982169201e-06,6.38327370496888e-05,6.38327370497544e-05,-4.35270332344463,0,0,0,0,0,0,0
49.4,-0.0298993850234759,-8.56976616587303e-07,-4.32808118928845e-07,7.34361944818401e-05,7.34361944819264e-05,-4.1290371310448,0,0,0,0,0,0,0
49.6,-0.0253068355845889,5.72501272634214e-07,9.35815168783659e-07,6.22055973682958e-05,6.22055973683604e-05,-3.44068950159453,0,0,0,0,0,0,0
49.8,-0.00241970064141678,3.77729778856624e-06,3.82166905722014e-06,5.62533820541482e-06,5.62533820548449e-06,0.0959985487753379,0,0,0,0,0,0,0
50,-0.00287179416705781,-1.02396789722699e-07,-6.28663149238684e-08,6.85585144564131e-06,6.85585144570273e-06,-1.61752633218503,0,0,0,0,0,0,0
50.2,-0.0050830316834201,-4.06760043509622e-07,-3.36026035874897e-07,1.23864755097324e-05,1.23864755098054e-05,-1.91320022811766,0,0,0,0,0,0,0
50.4,-0.00143140001363492,5.91204065105244e-07,6.12914057118245e-07,3.42087310778495e-06,3.42087310784254e-06,-1.05096836286558,0,0,0,0,0,0,0
50.6,-0.00244683029124369,-1.87831607865081e-07,-1.53747726549e-07,5.96419875454399e-06,5.9641987546034e-06,-1.42221225170352,0,0,0,0,0,0,0
50.8,-0.00040190459656613,3.34202173722631e-07,3.40693271594286e-07,9.39073631837067e-07,9.39073631867365e-07,-0.910283591680254,0,0,0,0,0,0,0
51,0.00597566441106298,1.09968618843461e-06,1.01694523643284e-06,-1.4820904929546e-05,-1.48209049294945e-05,0.195833551027253,0,0,0,0,0,0,0
51.2,0.00456366694006976,-2.02371784660633e-07,-2.68749551371297e-07,-1.13130376324591e-05,-1.13130376324164e-05,-0.353152110005548,0,0,0,0,0,0,0
51.4,0.00922614600077643,8.39158022227199e-07,7.09002353098098e-07,-2.28403040443019e-05,-2.28403040442981e-05,0.754357763426394,0,0,0,0,0,0,0
51.6,0.00477621704967277,-7.03597888267518e-07,-7.74554639196446e-07,-1.1834300891476e-05,-1.18343008915218e-05,-0.198882159224028,0,0,0,0,0,0,0
51.8,-0.00237336470790766,-1.19993646437362e-06,-1.16987284206065e-06,5.81078526538768e-06,5.81078526535053e-06,-1.05297103343204,0,0,0,0,0,0,0
52,0.00854087630292081,1.87258036338299e-06,1.75514972589051e-06,-2.12005062447006e-05,-2.12005062447427e-05,1.47074083544807,0,0,0,0,0,0,0
52.2,0.00881204607412222,1.06314130071923e-07,-2.0298588379846e-08,-2.18409593169794e-05,-2.18409593170386e-05,0.868557772885072,0,0,0,0,0,0,0
52.4,-0.00191674287975968,-1.78852392504246e-06,-1.76712155656087e-06,4.63360583182649e-06,4.63360583177792e-06,-0.949386581691053,0,0,0,0,0,0,0
52.6,-0.00956496335131173,-1.33328013198408e-06,-1.20080675531769e-06,2.35018672302467e-05,2.35018672302237e-05,-1.57592455474804,0,0,0,0,0,0,0
52.8,0.0114252017929891,3.57140342501898e-06,3.41662736882975e-06,-2.85294945872738e-05,-2.85294945873202e-05,2.69903812199105,0,0,0,0,0,0,0
53,0.0108443801202347,-2.43163246236761e-08,-1.81308613274369e-07,-2.69984558957157e-05,-2.69984558957123e-05,1.2128384649482,0,0,0,0,0,0,0
53.2,-0.0160431061862303,-4.54303184190758e-06,-4.33000701990685e-06,3.90682671933208e-05,3.90682671933153e-05,-3.42954698341935,0,0,0,0,0,0,0
53.4,-0.0135856744770118,2.98899899448577e-07,4.92637487542355e-07,3.31746514665005e-05,3.31746514664618e-05,-1.2800839774152,0,0,0,0,0,0,0
53.6,0.000690975497082833,2.36617548448319e-06,2.36170210866913e-06,-2.02809977109834e-06,-2.02809977117974e-06,0.927044516459412,0,0,0,0,0,0,0
53.8,0.00396420334704093,5.64493851223326e-07,5.08037009856718e-07,-1.00139319664462e-05,-1.00139319665428e-05,0.486500231910278,0,0,0,0,0,0,0
54,-0.00343239665122016,-1.2518356901144e-06,-1.20747899573014e-06,8.29759183869261e-06,8.29759183869689e-06,-1.02267084915404,0,0,0,0,0,0,0
54.2,-0.000177177152788913,5.34330030900454e-07,5.37810561916171e-07,3.14665496339906e-07,3.14665496403313e-07,0.0773121168426272,0,0,0,0,0,0,0
54.4,-0.020771356041761,-3.53900642639688e-06,-3.25414037904092e-06,5.08949633965399e-05,5.08949633966331e-05,-3.87512840755414,0,0,0,0,0,0,0
54.6,-0.00720226251836602,2.18934228509353e-06,2.29773488238444e-06,1.74851599083794e-05,1.74851599084899e-05,-0.199802746293831,0,0,0,0,0,0,0
54.8,0.0044665409600637,1.96243241388127e-06,1.90285162172703e-06,-1.12949067666355e-05,-1.12949067665175e-05,0.845062185660819,0,0,0,0,0,0,0
55,-0.00327634064915807,-1.30875133043455e-06,-1.26697780390353e-06,7.8834137754013e-06,7.88341377552677e-06,-1.31873768372103,0,0,0,0,0,0,0
55.2,0.000133062528063381,5.61547460248822e-07,5.60543271932573e-07,-4.71430471549856e-07,-4.71430471424009e-07,-0.13473629903817,0,0,0,0,0,0,0
55.4,0.0158161630377334,2.71996716693561e-06,2.4997491966439e-06,-3.93363065283802e-05,-3.93363065282559e-05,2.5402353134444,0,0,0,0,0,0,0
55.6,0.00622153082130089,-1.54863422495687e-06,-1.64388894678076e-06,-1.55654713462214e-05,-1.55654713461019e-05,-0.0966670911415903,0,0,0,0,0,0,0
55.8,0.0110056740645155,8.69309009321438e-07,7.13051028216296e-07,-2.73473810232763e-05,-2.73473810231596e-05,1.60786125868426,0,0,0,0,0,0,0
56,0.0081049191415654,-4.25603942714278e-07,-5.4390852708522e-07,-2.01286014289576e-05,-2.01286014288447e-05,0.895602205867309,0,0,0,0,0,0,0
56.2,0.00733995252590401,-7.61833302282865e-08,-1.82225073405246e-07,-1.82045484959708e-05,-1.82045484958613e-05,1.08552770840613,0,0,0,0,0,0,0
56.4,0.0297148184146645,3.94804891676808e-06,3.53079596371395e-06,-7.38904055577815e-05,-7.3890405557676e-05,5.38075361275222,0,0,0,0,0,0,0
56.6,0.0336091856411887,8.85015156964456e-07,4.02573058258415e-07,-8.34775081724534e-05,-8.34775081723517e-05,4.86377822103129,0,0,0,0,0,0,0
56.8,0.0146709469979705,-3.03698828925963e-06,-3.25908804401602e-06,-3.65982892088898e-05,-3.65982892087908e-05,1.58232564620205,0,0,0,0,0,0,0
57,-2.41765695904294e-05,-2.43563226390508e-06,-2.44467554505742e-06,-2.60575643355263e-07,-2.60575643257949e-07,0.432820386448299,0,0,0,0,0,0,0
57.2,-0.0131382859769424,-2.26294718253107e-06,-2.08336784606694e-06,3.210114348518e-05,3.21011434852767e-05,-0.994901794565401,0,0,0,0,0,0,0
57.4,-0.00434258007347382,1.41930855651032e-06,1.48460203389431e-06,1.04792549928624e-05,1.04792549929581e-05,1.23816297802909,0,0,0,0,0,0,0
57.6,0.0125655592358165,2.8970523459786e-06,2.72367410045663e-06,-3.13714551744657e-05,-3.13714551743707e-05,3.51974866534356,0,0,0,0,0,0,0
57.8,0.00230932455287392,-1.68651313446979e-06,-1.72636572254676e-06,-5.95989934743026e-06,-5.95989934733568e-06,0.500397491535749,0,0,0,0,0,0,0
58,-0.0023119378683753,-7.86107264205035e-07,-7.56422884466557e-07,5.5254456149338e-06,5.52544561502865e-06,0.365879466247231,0,0,0,0,0,0,0
58.2,0.00651940431437205,1.50858386871202e-06,1.4186825470259e-06,-1.62703452877987e-05,-1.62703452877037e-05,2.20118730120509,0,0,0,0,0,0,0
58.4,0.0108977759527362,8.01757642757924e-07,6.46976782372813e-07,-2.70573076338976e-05,-2.70573076338036e-05,2.37092237202135,0,0,0,0,0,0,0
58.6,0.016070741972358,9.7266579064229e-07,7.44118573362063e-07,-3.98401116936034e-05,-3.98401116935089e-05,3.09321484733318,0,0,0,0,0,0,0
58.8,0.0166452977833377,2.13049873818578e-07,-2.59425534913827e-08,-4.12332722233444e-05,-4.12332722232496e-05,2.9868329515923,0,0,0,0,0,0,0
59,0.010335546628997,-9.73217315326152e-07,-1.12507215411788e-06,-2.56098638846833e-05,-2.56098638845889e-05,1.95790742775583,0,0,0,0,0,0,0
59.2,0.00360073964389312,-1.09045457594806e-06,-1.14589282055653e-06,-8.95850616132448e-06,-8.95850616123088e-06,1.24792881191848,0,0,0,0,0,0,0
59.4,-0.00303853207518764,-1.12082391520487e-06,-1.08106811975593e-06,7.43630441234593e-06,7.43630441244013e-06,0.472121565969919,0,0,0,0,0,0,0
59.6,-0.00187963876932312,1.7705923649895e-07,2.04322452863362e-07,4.5966190624074e-06,4.59661906250086e-06,1.00599575380073,0,0,0,0,0,0,0
59.8,-0.00883466250724084,-1.21275466799101e-06,-1.09012913137895e-06,2.17433924118512e-05,2.17433924119448e-05,-0.483543961429602,0,0,0,0,0,0,0
60,-0.00541979140126531,5.25107394902773e-07,6.04232145284482e-07,1.33345751127975e-05,1.3334575112891e-05,0.418012303926475,0,0,0,0,0,0,0
60.2,-0.009081202675155,-6.71233692936209e-07,-5.42389592422613e-07,2.23709509001745e-05,2.23709509001913e-05,-0.665661315959507,0,0,0,0,0,0,0
60.4,-0.0157059546032058,-1.20612134011256e-06,-9.84362260784882e-07,3.86808167467189e-05,3.86808167467209e-05,-1.79975725988127,0,0,0,0,0,0,0
60.6,-0.00712368236576312,1.368234700379e-06,1.47472804836086e-06,1.75127326647028e-05,1.75127326646955e-05,-0.0356112605473997,0,0,0,0,0,0,0
60.8,0.00316041285477426,1.72698955340074e-06,1.68672505873371e-06,-7.90504601193832e-06,-7.90504601191754e-06,1.07967865411256,0,0,0,0,0,0,0
61,0.0240019114642983,3.64583964532534e-06,3.3103758819416e-06,-5.9699518250136e-05,-5.96995182500935e-05,4.21920094463142,0,0,0,0,0,0,0
61.2,0.0270368847682892,6.93851014576982e-07,3.05927285582624e-07,-6.71436506525746e-05,-6.71436506525795e-05,3.60344495682066,0,0,0,0,0,0,0
61.4,0.0060114189719583,-3.43833776027266e-06,-3.53721363005718e-06,-1.52052077699186e-05,-1.52052077699083e-05,-0.0474804039028416,0,0,0,0,0,0,0
61.6,0.0105732313703901,8.26044360649822e-07,6.75341632435187e-07,-2.6384202271743e-05,-2.63842022717582e-05,2.3764537837212,0,0,0,0,0,0,0
61.8,-0.0112572953679117,-3.68351624420735e-06,-3.53576598209975e-06,2.73690075591638e-05,2.7369007559133e-05,-1.83008889590848,0,0,0,0,0,0,0
62,-0.00957076755513654,2.02167098456871e-07,3.38512081174384e-07,2.3343227642298e-05,2.33432276422715e-05,-0.181449053553017,0,0,0,0,0,0,0
62.2,-0.00738644119386165,3.02892813029929e-07,4.08739822935684e-07,1.80445653649074e-05,1.80445653649003e-05,-0.136879344781059,0,0,0,0,0,0,0
62.4,-0.00292310171911843,7.14332741979194e-07,7.57737582219518e-07,7.08384897449667e-06,7.08384897451355e-06,0.34521147174992,0,0,0,0,0,0,0
62.6,0.00395071186039909,1.16556780828037e-06,1.11180621447511e-06,-9.87298411008636e-06,-9.87298411009287e-06,1.19042577187118,0,0,0,0,0,0,0
62.8,0.00846467695215069,8.07485664226584e-07,6.87898803063411e-07,-2.10072925521553e-05,-2.10072925521744e-05,1.5446848227643,0,0,0,0,0,0,0
63,0.00298120505661696,-8.88302215654567e-07,-9.34262175719515e-07,-7.43687334828296e-06,-7.43687334834445e-06,0.317611086669531,0,0,0,0,0,0,0
63.2,0.00867286404739472,1.00538582662609e-06,8.8353301017382e-07,-2.15013533629116e-05,-2.15013533629428e-05,1.78306324103111,0,0,0,0,0,0,0
63.4,0.00501445218435937,-5.71475463213027e-07,-6.4553759409453e-07,-1.24397380674784e-05,-1.24397380674844e-05,0.791522027588448,0,0,0,0,0,0,0
